Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,Inc_deg,e_Inc_deg,D_Mpc,e_D_Mpc,log_Mstar,upsilon_disk,upsilon_bulge,c_dm,d_kpc,gamma_true,z_Mstar
30.5,152.98024923857898,7.986646769230949,51.48,179.93,106.69,6.71,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
33.23,161.13395802280826,7.75465745034306,51.89,173.14,102.21,4.38,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
35.96,150.8614227412149,7.494003695382978,50.25,166.11,98.25,2.89,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
38.8,133.73096827434588,7.2431226088197675,48.3,159.33,94.59,1.9,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
41.54,149.56446085223433,7.038609528080141,47.17,153.43,91.42,1.28,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
44.27,147.5121946420205,6.879685165554864,47.68,147.95,88.55,0.87,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
47.11,134.78412713623518,6.7614531964124955,49.73,142.73,85.84,0.58,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
49.84,131.1114588239113,6.646603585026447,50.56,138.21,83.46,0.39,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
52.58,129.08188365544675,6.506099703769542,49.43,133.98,81.25,0.26,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
55.42,121.56152802500775,6.389618991302373,49.12,129.96,79.14,0.18,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
58.15,133.40915621577506,6.323132337481361,50.56,126.43,77.26,0.12,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
60.89,122.4567706427813,6.293677879215816,53.22,123.2,75.51,0.08,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
63.62,124.28241947897718,6.230066958884964,53.84,120.17,73.87,0.05,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
66.46,118.18825974485821,6.15349006398829,53.63,117.27,72.27,0.04,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
69.19,117.78962294053815,6.079801144435876,53.12,114.7,70.83,0.02,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
71.93,112.6965050738491,6.0193809772955085,53.02,112.26,69.47,0.02,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
74.77,126.92633251997806,5.971017483491442,53.32,109.91,68.14,0.01,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
77.5,117.86537222349165,5.939025109491136,54.04,107.81,66.93,0.01,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
80.23,123.87100624147673,5.908207065451541,54.66,105.81,65.78,0.01,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
83.07,117.51818919485635,5.871997359848033,54.96,103.86,64.64,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
85.81,112.57394022702952,5.831155768150931,54.86,102.09,63.6,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
88.54,113.77128324239426,5.783025623591853,54.35,100.4,62.62,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
91.38,111.45362738704081,5.733279427167476,53.73,98.74,61.64,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
94.12,113.83244484326939,5.689358133879168,53.22,97.22,60.73,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
99.69,110.34282672778784,5.622640869883373,52.91,94.34,59.01,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
108.31,108.48101109858872,5.506628427277586,51.38,90.37,56.61,0.0,0.0,UGC09133,53.0,6.0,57.1,11.4,2.1506428639092343,0.47779497896513207,0.5416158007626919,9406.279423153057,45.62011921691397,0.2454885311304552,1.2725573443477238
3.44,197.23217903105567,10.41027949891427,-0.57,163.4,239.5,560.42,13.23,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
3.77,207.2655534906316,10.191386522556158,-0.57,171.13,229.25,537.66,5.28,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
4.13,214.71635620555205,10.03006614780187,-0.43,180.88,219.24,507.23,1.94,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
4.47,183.64284129333038,9.902031809407546,-0.1,188.37,210.91,465.98,0.76,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
4.8,193.8522859203531,9.794735109425103,-0.19,194.64,203.54,438.69,0.3,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
5.13,188.11856280829983,9.712880692812863,-0.28,200.57,196.88,413.05,0.12,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
5.48,176.00891002406595,9.650150663647102,-0.38,206.64,190.44,383.91,0.05,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
5.83,198.7327922890609,9.584446334229112,-0.48,211.29,184.57,352.6,0.02,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
6.16,190.43020785210484,9.532684566634703,-0.53,215.14,179.57,340.73,0.01,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
6.51,191.71507103942167,9.551634233687931,3.83,221.84,174.68,329.32,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
6.86,184.2915006888101,9.574734151842904,8.02,227.72,170.15,300.88,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
7.18,196.0441210457538,9.584267400894957,12.15,231.73,166.32,276.7,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
7.51,186.82114376544305,9.59991769672928,16.24,235.48,162.63,259.76,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
7.85,191.48818585221818,9.643312306064557,20.27,239.96,159.08,241.28,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
8.21,182.76564516606186,9.67436841868021,24.66,243.42,155.54,214.54,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
8.57,181.53905539315244,9.664610760783985,27.1,245.15,152.23,187.05,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
8.9,205.71489957221104,9.641892265324936,29.42,245.8,149.38,167.67,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
9.24,187.05030635158226,9.595819580230991,31.74,245.24,146.61,150.42,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
9.6,193.62965983047857,9.542317660736732,34.31,244.14,143.83,136.11,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
9.93,189.88415473670977,9.510275554122055,36.63,243.64,141.42,126.37,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
10.27,185.66582092084946,9.492673412917304,38.95,243.6,139.06,118.7,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
10.6,184.66608936938115,9.473923640741651,41.02,243.38,136.88,108.16,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
10.93,195.13485300889033,9.458752874300387,43.22,243.08,134.8,97.33,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
11.27,185.92202402110942,9.438560990883735,45.42,242.44,132.75,86.07,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
12.31,185.13131129154056,9.327192769588194,52.25,237.3,127.02,60.76,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
14.35,178.86183972735418,8.933166542804772,56.77,222.06,117.64,30.36,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
16.4,179.33351247198942,8.468511888736876,51.89,207.98,110.04,19.68,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
18.48,168.0028997606761,8.123730596731852,48.35,196.87,103.67,11.59,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
20.57,162.1344236152811,7.9545505227804725,54.45,185.72,98.26,7.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
22.51,154.17051169155724,7.932039100991779,63.61,176.98,93.93,4.66,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
24.59,145.60697974489324,7.820750623690208,66.17,168.93,89.87,3.04,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
26.68,158.8877664845117,7.58431177225706,61.9,161.21,86.28,1.15,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
28.77,154.80917040038833,7.38366254470043,58.85,153.59,83.08,0.69,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
30.7,143.83827568059547,7.242870419116357,57.01,147.56,80.43,0.41,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
32.79,147.0427701807488,7.158193051551717,57.38,141.95,77.82,0.23,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
34.88,148.40945626552383,7.141441327279553,60.43,136.82,75.46,0.13,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
36.96,149.07365961381515,7.156273804428044,64.09,132.38,73.3,0.07,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
38.9,149.9877003111646,7.169110040115827,66.9,128.66,71.45,0.04,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
40.99,139.92138899465573,7.159161466127831,68.61,124.87,69.61,0.02,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
43.08,153.3036301534719,7.125439119862868,68.98,121.52,67.9,0.01,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
45.16,132.36579918446333,7.058226784917379,67.76,118.47,66.31,0.01,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
47.1,145.28144142170953,6.96401926559586,65.19,115.75,64.93,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
49.19,140.68775798801892,6.864849431796917,62.26,113.11,63.54,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
51.27,141.86154516680915,6.796212213860592,60.55,110.59,62.24,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
53.36,148.10418903430636,6.769236839051195,60.55,108.3,61.01,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
55.3,145.8318097155143,6.787785604995687,62.39,106.31,59.93,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
57.38,128.6567964647722,6.823548321375071,64.95,104.23,58.83,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
59.47,125.57833004892525,6.857958481788959,67.27,102.32,57.79,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
61.56,142.96446486214936,6.8677151737987705,68.49,100.51,56.8,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
63.64,130.12107261941796,6.853892953200024,68.73,98.76,55.86,0.0,0.0,NGC2841,76.0,10.0,14.1,1.4,1.9734072830073794,0.3640093472972785,0.5813175670396888,20275.423494389874,21.372419288230624,0.2779781710147333,1.1101091449263334
0.75,157.1027902195509,7.754601482600352,0.0,53.73,163.04,1391.81,4469.43,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
1.55,210.42059150009308,10.497732016281422,0.16,99.45,214.33,1172.91,2105.83,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
2.3,231.47396105252182,11.717710514325361,0.0,134.15,231.92,999.07,1340.93,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
3.06,259.10689595977067,12.930431242320044,1.12,162.98,250.27,849.17,745.19,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
3.85,257.40426165814426,13.448860814517335,10.81,187.48,252.3,717.13,308.69,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
4.61,250.73851855879283,13.563326898157909,18.83,206.85,245.12,606.7,124.46,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
5.36,266.94446550443496,13.459376796872995,25.11,220.81,233.77,503.2,47.18,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
6.12,253.1654378271009,13.30468583419342,29.26,232.37,221.48,437.22,17.54,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
6.91,241.98343682310482,13.182425332017752,31.48,243.48,209.61,380.24,6.29,NGC2955,56.0,7.0,97.9,9.8,2.2033348289423804,0.498573814731907,0.8493188982651697,18948.30192159686,13.68328295311828,0.23582939293703636,1.3208530353148182
